"","autoctr","sciname","StockCode","EcologyRefNo","HabitatsRef","Neritic","SupraLittoralZone","Saltmarshes","LittoralZone","TidePools","Intertidal","SubLittoral","Caves","Oceanic","Epipelagic","Mesopelagic","Bathypelagic","Abyssopelagic","Hadopelagic","Estuaries","Mangroves","MarshesSwamps","CaveAnchialine","Stream","Lakes","Cave","Cave2","Herbivory2","HerbivoryRef","FeedingType","FeedingTypeRef","DietTroph","DietSeTroph","DietTLu","DietseTLu","DietRemark","DietRef","FoodTroph","FoodSeTroph","FoodRemark","FoodRef","AddRems","AssociationRef","Parasitism","Solitary","Symbiosis","Symphorism","Commensalism","Mutualism","Epiphytic","Schooling","SchoolingFrequency","SchoolingLifestage","Shoaling","ShoalingFrequency","ShoalingLifestage","SchoolShoalRef","AssociationsWith","AssociationsRemarks","OutsideHost","OHRemarks","InsideHost","IHRemarks","SubstrateRef","Benthic","Sessile","Mobile","Demersal","Endofauna","Pelagic","Megabenthos","Macrobenthos","Meiobenthos","SoftBottom","Sand","Coarse","Fine","Level","Sloping","Silt","Mud","Ooze","Detritus","Organic","HardBottom","Rocky","Rubble","Gravel","SpecialHabitatRef","Macrophyte","BedsBivalve","BedsRock","SeaGrassBeds","BedsOthers","CoralReefs","ReefExclusive","DropOffs","ReefFlats","Lagoons","Burrows","Tunnels","Crevices","Vents","Seamounts","DeepWaterCorals","Vegetation","Leaves","Stems","Roots","Driftwood","OInverterbrates","OIRemarks","Verterbrates","VRemarks","Pilings","BoatHulls","Corals","SoftCorals","OnPolyp","BetweenPolyps","HardCorals","OnExoskeleton","InterstitialSpaces","Entered","Dateentered","Modified","Datemodified","Expert","Datechecked","TS","SpecCode"
"203",7289,"Rhodichthys regina",21691,41506,41506,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",41506,NA,NA,NA,NA,NA,NA,NA,NA,3.55,0.48,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Epibenthic; feeds on crustaceans (Ref. 58426).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2002-11-06T00:00:00.000Z",309,"2007-07-10T00:00:00.000Z",NA,NA,NA,27747
"204",5885,"Rogadius patriciae",13304,9140,9140,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Found on the continental shelf (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2002-09-26T00:00:00.000Z",1472,"2013-11-16T00:00:00.000Z",NA,NA,NA,12982
"205",2228,"Ronquilus jordani",3891,6885,6885,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6885,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,NA,3.13,0.29,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-03-16T00:00:00.000Z",NA,"2000-03-08T00:00:00.000Z",NA,NA,NA,3695
"206",2321,"Scorpaena brasiliensis",4134,33,NA,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",33,"hunting macrofauna (predator)",33,3.76,0.37,3.71,0.57,"Troph of juv./adults from 1 study.",33,4.09,0.68,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-04-07T00:00:00.000Z",NA,"2000-12-03T00:00:00.000Z",NA,NA,NA,3938
"207",2322,"Scorpaena grandicornis",4138,33,NA,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",33,"hunting macrofauna (predator)",33,3.7,0.49,3.83,0.72,"Troph of juv./adults from 1 study.",33,4.04,0.7,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-04-07T00:00:00.000Z",NA,"2000-12-03T00:00:00.000Z",NA,NA,NA,3942
"208",2323,"Scorpaena inermis",4140,33,NA,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",33,"hunting macrofauna (predator)",33,3.7,0.51,3.42,0.45,"Troph of juv./adults from 1 study.",33,3.91,0.66,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-04-07T00:00:00.000Z",NA,"2000-12-03T00:00:00.000Z",NA,NA,NA,3944
"209",9979,"Scorpaena mystes",8647,5592,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",57615,"hunting macrofauna (predator)",57615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Found in shallow water and seaweed-covered reefs as well as on open, sandy areas (Ref. 5592).  An opportunistic predator, this cryptic fish lies unseen on the reef top waiting for small fishes to pass by (Ref. 5592). Carnivore (Ref.  57615).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,5592,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2007-08-16T00:00:00.000Z",NA,"2013-11-15T00:00:00.000Z",NA,NA,NA,8333
"210",1356,"Scorpaena notata",1956,28098,28098,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",28098,"hunting macrofauna (predator)",NA,3.7,0.185,3.41,0.41,"Troph of juv./adults from 7 studies.",28098,3.44,0.47,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-06-12T00:00:00.000Z",NA,"2000-12-03T00:00:00.000Z",NA,NA,NA,1760
"211",955,"Scorpaena plumieri",1217,33,42268,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",33,"hunting macrofauna (predator)",33,3.56,0.272,3.78,0.54,"Troph of juv./adults from 2 studies.",33,4.04,0.61,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found mostly in shallow coral reef and rocky areas.  Lies motionless on the bottom (Ref. 9710).  Feeds mostly on other fishes and crustaceans.  Moderately common below about 5 m depth to at least 55 m.  Displays characteristic bright white spots on dark background of pectoral axil when disturbed (Ref. 49392).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-04-07T00:00:00.000Z",309,"2007-08-16T00:00:00.000Z",NA,NA,NA,1201
"212",1354,"Scorpaena porcus",1954,231,231,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",231,"hunting macrofauna (predator)",NA,3.92,0.169,3.88,0.620000004768372,"Troph of juv./adults from 9 studies.",28098,3.78,0.83,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Solitary and sedentary.  Common among rocks and algae.  Feeds on small fishes (gobies, blennies), crustaceans and other invertebrates (Ref. 4570).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1991-03-06T00:00:00.000Z",309,"2007-01-24T00:00:00.000Z",711,"2001-05-11T00:00:00.000Z",NA,1758
"213",1355,"Scorpaena scrofa",1955,231,231,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",28098,"hunting macrofauna (predator)",NA,4.25,0.495,4.26,0.72,"Troph of juv./adults from 2 studies.",28098,3.95,0.61,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Feeds on fish and benthic invertebrates (Ref. 231).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,NA,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1991-03-06T00:00:00.000Z",34,"2000-12-03T00:00:00.000Z",NA,NA,NA,1759
"214",2407,"Scorpaenichthys marmoratus",4336,4925,4925,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6885,"variable",NA,NA,NA,NA,NA,NA,NA,3.61999988555908,0.47,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Feeds on fish, zoobenthos and zooplankton (Ref. 6885).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-09-20T00:00:00.000Z",1472,"2008-05-13T00:00:00.000Z",NA,NA,NA,4140
"215",11789,"Scorpaenodes arenai",39052,104757,104757,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"This species was reported during diving in a subtidal tunnel (14 m deep) in the Azores where it was regularly observed as a 'resident species', exhibiting nocturnal feeding habits.  It was also found in the dark zone of a sublittoral cave in the Mediterranean where the species was spotted in a typical dark cave community dominated by serpulid polychaetes and sponges (e.g. <i>Agelas oroides, Dendroxea lenis</i>, and <i>Haliclona mucosa</i>). Large swarms of the shrimp <i>Plesionika narval</i> were found throughout the cave while its fish assemblage
also included <i>Anthias anthias, Apogon imberbis, Phycis phycis</i> and <i>Serranus cabrilla</i> (Ref. 104757).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,14,"2015-10-07T00:00:00.000Z",NA,"2015-10-07T00:00:00.000Z",NA,NA,NA,46345
"216",2324,"Scorpaenodes caribbaeus",4142,33,NA,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",33,"hunting macrofauna (predator)",33,3.6,0.44,3.45,0.44,"Troph of juv./adults from 1 study.",33,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-04-07T00:00:00.000Z",NA,"2000-12-03T00:00:00.000Z",NA,NA,NA,3946
"217",3439,"Scorpaenodes guamensis",6116,1602,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",1602,"hunting macrofauna (predator)",1602,NA,NA,NA,NA,NA,NA,3.39,0.5,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found in rock crevices in reef flats, shallow lagoons, and channels.  Feeds mainly at night on small shrimps, crabs, and polychaetes (Ref. 1602).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,53568,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,58652,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2000-11-14T00:00:00.000Z",1472,"2008-11-10T00:00:00.000Z",NA,NA,NA,5819
"218",3438,"Scorpaenodes kelloggi",6112,6110,6110,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6110,"hunting macrofauna (predator)",6110,3.55,0.42,3.17,0.18,"Troph of juv./adults from 1 study.",6110,4.5,0.8,"Tentative trophic level derived from 1 + troph of a single food item",NA,"Found in inshore waters (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1994-01-24T00:00:00.000Z",1472,"2008-11-10T00:00:00.000Z",NA,NA,NA,5816
"219",2868,"Scorpaenodes parvipinnis",5148,275,275,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",275,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,NA,3.6,0.59,"Tentative trophic level derived from 1 + troph of a single food item",NA,"Found inshore (Ref. 75154).  Conceal themselves in the interstices of corals, lying in wait for small prey to venture close enough to be captured (Ref. 275).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-02-18T00:00:00.000Z",1472,"2008-11-10T00:00:00.000Z",NA,NA,NA,4915
"220",8268,"Scorpaenopsis diabolus",5154,2763,2763,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",2763,"hunting macrofauna (predator)",2763,NA,NA,NA,NA,NA,NA,4.2,0.73,"Tentative trophic level derived from 1 + troph of a single food item",NA,"Found inshore (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,58652,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,58652,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2004-03-08T00:00:00.000Z",1472,"2008-11-11T00:00:00.000Z",NA,NA,NA,4921
"221",10097,"Scorpaenopsis macrochir",6117,58534,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurs in inshore waters of the continental shelf.  Often trawled (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1472,"2007-09-05T00:00:00.000Z",1472,"2008-11-11T00:00:00.000Z",NA,NA,NA,5820
"222",10098,"Scorpaenopsis possi",49232,58534,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1472,"2007-09-05T00:00:00.000Z",NA,"2007-09-05T00:00:00.000Z",NA,NA,NA,59500
"223",10039,"Scorpaenopsis venosa",8230,58652,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurs in inshore waters of the continental shelf (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58652,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1472,"2007-08-31T00:00:00.000Z",1472,"2008-11-11T00:00:00.000Z",NA,NA,NA,7919
"224",10099,"Scorpaenopsis vittapinna",49240,58534,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1472,"2007-09-05T00:00:00.000Z",NA,"2007-09-05T00:00:00.000Z",NA,NA,NA,59507
"225",4368,"Sebastapistes coniorta",8086,3921,3921,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",3921,NA,NA,NA,NA,NA,NA,NA,NA,3.55,0.6,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-04-08T00:00:00.000Z",NA,"1997-04-08T00:00:00.000Z",NA,NA,NA,7776
"226",10100,"Sebastapistes cyanostigma",6107,58534,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Found inshore (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1472,"2007-09-05T00:00:00.000Z",1472,"2008-11-11T00:00:00.000Z",NA,NA,NA,5811
"227",10096,"Sebastapistes fowleri",6118,58534,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1472,"2007-09-05T00:00:00.000Z",NA,"2007-09-05T00:00:00.000Z",NA,NA,NA,5821
"228",10101,"Sebastapistes strongia",6110,58534,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Found inshore (Ref. 75154).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1472,"2007-09-05T00:00:00.000Z",1472,"2008-11-11T00:00:00.000Z",NA,NA,NA,5814
"229",2325,"Sebastes aleutianus",4145,37513,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",NA,"hunting macrofauna (predator)",NA,3.52,0.21,NA,NA,"Troph of juv./adults from 3 studies.",37513,3.66,0.57,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,711,"2001-08-17T00:00:00.000Z",NA,"2001-08-17T00:00:00.000Z",NA,NA,NA,3949
"230",2334,"Sebastes goodei",4167,2850,2850,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6885,"variable",NA,NA,NA,NA,NA,NA,NA,3.46,0.44,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Feeds on fish and zooplankton (Ref. 6885).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-09-20T00:00:00.000Z",309,"2004-09-16T00:00:00.000Z",NA,NA,NA,3971
"231",1909,"Sebastes inermis",4772,5464,5464,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4587,"variable",4587,NA,NA,3.12,0.29,NA,36318,4.02,0.67,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"         ",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,21,"1992-08-22T00:00:00.000Z",34,"2003-02-06T00:00:00.000Z",NA,NA,NA,4586
"232",2335,"Sebastes jordani",4170,2850,2850,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",2850,"selective plankton feeding",NA,NA,NA,NA,NA,NA,NA,3.2,0.35,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found in a wide range of habitats, sometimes in large schools well offshore and off bottom (Ref. 2850).  Juveniles are pelagic (Ref. 36715).  Adults feed on planktonic animals, mainly krill (Ref. 2850).  Viviparous, with planktonic larvae (Ref. 36715).  A very important prey species for predatory fishes and marine mammals (Ref. 2850).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-09-20T00:00:00.000Z",309,"2007-05-09T00:00:00.000Z",NA,NA,NA,3974
"233",2338,"Sebastes mystinus",4179,13811,13811,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",13794,"variable",NA,2.71,0.126,2.83,0.3,"Troph of adults from 2 studies.",13794,3.48,0.46,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Feeds on benthic and planktonic invertebrates, fish and cephalopods (Ref. 13811).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1998-07-13T00:00:00.000Z",309,"2004-09-16T00:00:00.000Z",711,"2001-05-10T00:00:00.000Z",NA,3983
